,dj,location,timestamp_start,song,timestamp_end,video_name,audio_path,bpm,energy,danceability,key,scale,loudness
168,MInanokimochi,Tokyo,2280,Emily Glass - MESOGLEA TRANCER WIP☆,2386.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",135.38485717773438,164885.765625,2.2539234161376953,F,major,3129.772705078125
169,MInanokimochi,Tokyo,2386,Team Rockit - Team Rockit (Sun Angels Sommarvisa Edit),2544.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",135.4263458251953,157627.9375,1.0499430894851685,C,major,3036.786865234375
170,MInanokimochi,Tokyo,2544,Negative Architecture - Lighter Than Air,2630.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",119.90138244628906,87577.6328125,0.8529214859008789,Eb,major,2048.346923828125
171,MInanokimochi,Tokyo,2630,INZO - Earth Magic,inf,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",120.19593048095703,248897.8125,1.0462204217910767,Eb,major,4124.14794921875
172,Peggy Gou,Amsterdam,9,Masters At Work - The Ha Dance [Defected 2010],320.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",123.02732849121094,146197.5,1.6002296209335327,Eb,major,2887.419189453125
173,Peggy Gou,Amsterdam,320,Jessie Ware - Midnight (Peggy Gou's After Midnight Mix) [Universal/Islands Records 2017],510.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",123.80419921875,130413.015625,1.4641779661178589,C#,major,2674.638671875
174,Peggy Gou,Amsterdam,510,The Shytowne Project - Everybody's Doing Their Own Thing (ID Remix) [?],728.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",123.79976654052734,174539.65625,1.6030923128128052,Eb,major,3251.390625
175,Peggy Gou,Amsterdam,728,Hugg & Pepp - Snabeln [Dahlbäck Records 2005],937.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",125.04057312011719,75548.6875,1.497341513633728,C#,minor,1855.2913818359375
176,Peggy Gou,Amsterdam,937,Le Gaz Qui Fait Rire (Acid Arab Edit) [Disco Halal 2015],1162.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",124.94110107421875,58159.30078125,1.7641358375549316,C,minor,1557.0225830078125
177,Peggy Gou,Amsterdam,1162,Haruomi Hosono - Laugh-Gas [Epic 1989],1394.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",124.96598052978516,128628.4765625,1.6003011465072632,C,minor,2650.0615234375
178,Peggy Gou,Amsterdam,1394,Philly Slitter - Morning Scent [?],1652.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",125.00257110595703,94555.734375,1.457409143447876,A,minor,2156.308837890625
179,Peggy Gou,Amsterdam,1652,Adonis ft. M. C. Kodak - H.O.U.S.E. (Acid Mix) [Black Market Records 1988],1999.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",125.04217529296875,326193.0625,2.5293312072753906,A,minor,4943.42724609375
180,Peggy Gou,Amsterdam,1999,Alphonse Mouzon with Mouzon's Electric Band - Disco Jungle [Metronome 1979],2140.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",124.79556274414062,31408.697265625,1.589326024055481,F#,minor,1030.44189453125
181,Peggy Gou,Amsterdam,2140,Stopp - I'm Hungry (Caramba Mix) [Discomagic Records 1983],2412.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",125.28734588623047,220343.84375,1.4286056756973267,Eb,minor,3800.823486328125
182,Peggy Gou,Amsterdam,2412,Snowboy - Snowboy's House Of Latin [Urban 1989],2726.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",125.34725189208984,181932.0625,1.341320514678955,F,minor,3343.0224609375
183,Peggy Gou,Amsterdam,2726,Bad Boy Orchestra - Salsa Time [Smokin’ 1988],2997.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",125.61385345458984,142242.890625,1.9662657976150513,Eb,major,2834.853271484375
184,Peggy Gou,Amsterdam,2997,Third World - Now that We've Found Love (Disco Mix) [Island Records 1978],3263.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",124.2853775024414,108146.4765625,1.7496554851531982,C#,minor,2359.328369140625
185,Peggy Gou,Amsterdam,3263,Corporation of One - The Real Life [Smokin’ 1989],inf,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",124.70439147949219,139729.8125,1.7143222093582153,C#,minor,2801.19775390625
186,Yaeji,New_York,15,Etude - Free Tempo,120.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",123.96084594726562,47272.890625,1.646094560623169,E,minor,1355.158935546875
187,Yaeji,New_York,120,Freak Dub - Randomer,555.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",125.47635650634766,458342.15625,1.2167229652404785,F,minor,6208.6513671875
188,Yaeji,New_York,555,"PTMC - Officewerks, played with the tokyo drift acapella",616.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",126.96548461914062,64765.80859375,1.2680208683013916,C#,major,1673.40771484375
189,Yaeji,New_York,616,Tokyo Drift,816.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",129.40858459472656,122057.875,1.3749157190322876,F,minor,2558.5810546875
190,Yaeji,New_York,816,Heat - Boddika,1230.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",130.18087768554688,340533.6875,1.2778544425964355,F,major,5088.0029296875
191,Yaeji,New_York,1230,AQXDM - Aegis (+ Teasing Wii in),1496.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",135.5360565185547,280729.3125,1.5344796180725098,D,minor,4470.466796875
192,Yaeji,New_York,1496,Wii,1682.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",131.06654357910156,259900.75,1.081560492515564,B,minor,4245.4248046875
193,Yaeji,New_York,1682,Kerosene - Crystal Castles,2207.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",134.45285034179688,346763.3125,1.57820463180542,G,minor,5150.1787109375
202,Yung Singh,Melbourne,55,"Mura Masa, Erika de Casier - e-motions",193.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",130.35275268554688,36719.1484375,1.2509769201278687,Bb,major,1144.13720703125
203,Yung Singh,Melbourne,193,The Streets - Has It Come To This (Pj Bridger Refix),471.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",135.3234100341797,69159.015625,1.22135591506958,Ab,minor,1748.6334228515625
204,Yung Singh,Melbourne,471,Raf-Saperra - N.L.S (Nach Le Soniye),601.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",137.74160766601562,32308.72265625,1.1733092069625854,Eb,minor,1050.133056640625
205,Yung Singh,Melbourne,601,Nightcrawlers - Push The Feeling On,754.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",138.1186065673828,32864.92578125,1.5030491352081299,B,minor,1062.21142578125
206,Yung Singh,Melbourne,754,"AJD - Gangsta Massive Ft. Karan Aujla, Drake & YG",902.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",138.0560302734375,40236.90234375,1.5884191989898682,F,minor,1216.4619140625
207,Yung Singh,Melbourne,902,Shaggy - It Wasn’t Me (Soul Mass Transit System Remix),1068.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",137.50811767578125,61945.0,0.969496488571167,C,major,1624.2177734375
208,Yung Singh,Melbourne,1068,Paul Johnson - Get Get Down,1281.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",138.0472869873047,76721.609375,2.0079593658447266,G,minor,1874.541015625
209,Yung Singh,Melbourne,1281,Trotters Independent Traders - Burning,1467.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",138.63296508789062,56885.21875,1.3847886323928833,C#,minor,1534.0859375
210,Yung Singh,Melbourne,1467,Double 99 feat. Top Cat - Rip Groove x Heer (ARJXN Dub),1634.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",142.5148468017578,50570.0625,1.1687991619110107,Ab,major,1417.779541015625
211,Yung Singh,Melbourne,1634,Rebound X - Rhythm N Gash (Pj Bridger Refix),1701.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",142.07931518554688,19425.935546875,1.1736785173416138,C,minor,746.820068359375
212,Yung Singh,Melbourne,1701,Silver - Sisters Dub,1770.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",141.99417114257812,26947.55859375,1.3885668516159058,F,minor,929.9253540039062
213,Yung Singh,Melbourne,1770,Smokey Bubblin’ B - Meet Her At The Garage Tent,1900.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",141.99594116210938,41877.2734375,0.9826419353485107,F#,minor,1249.4693603515625
214,Yung Singh,Melbourne,1900,T2 feat. Jodie Aysha - Heartbroken,2108.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",143.56190490722656,83981.234375,1.4144561290740967,E,minor,1991.600341796875
215,Yung Singh,Melbourne,2108,Sk*n On Sk*n - B*rn D*m Br*dg*s [this line triggers YouTube's spam filter for some reason],2260.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",144.86801147460938,54413.45703125,1.590898871421814,E,minor,1489.09814453125
216,Yung Singh,Melbourne,2260,"Vengaboys - Boom, Boom, Boom, Boom!! (ID edit)",2360.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",73.5069351196289,13837.091796875,1.5353779792785645,E,major,594.9768676757812
217,Yung Singh,Melbourne,2360,Sash! - Encore Une Fois (Future Breeze Edit),2535.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",148.9563751220703,40064.6171875,1.444050908088684,B,minor,1212.9697265625
218,Yung Singh,Melbourne,2535,DJ Daddy Trance (Marlon Hoffstadt) - Day n Night,2729.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",149.99176025390625,42948.33984375,1.2379789352416992,G,major,1270.791015625
219,Yung Singh,Melbourne,2729,CZETAN - Ik Banere Mashup (Sammy Virji - Blue Roll x Tigerstyle ft. Ms Rajni - Ik Banere),2880.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",76.67591094970703,23070.794921875,1.3720372915267944,B,minor,838.015380859375
220,Yung Singh,Melbourne,2880,Y U QT - Y’all Ready For Dis,3006.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",83.30713653564453,18660.41015625,1.229893684387207,E,minor,726.9713134765625
221,Yung Singh,Melbourne,3006,MC D (aka D Double E) & Watch the Ride - Original Format,3154.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",84.42800903320312,31375.93359375,1.194616675376892,A,minor,1029.7216796875
222,Yung Singh,Melbourne,3154,M-Beat & General Levy - Incredible,3262.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",113.28408813476562,18945.76953125,1.2360914945602417,A,minor,734.4010620117188
223,Yung Singh,Melbourne,3262,JK - Panga Peh Giyah x Minor Forms - Versatile Sound,3422.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",172.26593017578125,31678.203125,1.2740201950073242,F,minor,1036.3575439453125
224,Yung Singh,Melbourne,3422,piri & tommy - on and on,3566.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",85.99202728271484,32461.751953125,1.0383845567703247,B,minor,1053.4630126953125
225,Yung Singh,Melbourne,3566,Vampire Weekend - A-Punk,inf,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",178.20582580566406,20838.837890625,1.167210340499878,D,major,782.7901000976562
226,Yusuke Yukimatsu,Tokyo,45,100 gecs - Dumbest Girl Alive,168.0,"¥ØUUK€ ¥UK1MATU  Boiler Room Tokyo - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/¥ØUUK€ ¥UK1MATU  Boiler Room Tokyo - Boiler Room (720p, h264).mp3",152.97911071777344,145439.875,1.2964006662368774,F,major,2877.38525390625
227,Yusuke Yukimatsu,Tokyo,168,Tzusing - Residual Stress,278.0,"¥ØUUK€ ¥UK1MATU  Boiler Room Tokyo - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/¥ØUUK€ ¥UK1MATU  Boiler Room Tokyo - Boiler Room (720p, h264).mp3",152.91404724121094,63499.26171875,2.554797649383545,Eb,major,1651.41064453125
